Size,ID,LastName,FirstName,E-mail address,ReportDate,Direction,Phone,ReportingSource,District,County_Name,Facility_Type,County,Alignment,Route,Postmile,Species,Gender,Age,Latitude,Longitude,Datum,NearestLandmark,Comments,selected,Posted_On,LastUpdated_On,x_coord,y_coord,StatusOfRoadkill,endangeredSpecies
,824,,,,7/10/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,13.20,Deer,,,,,,,,No,,,-120.24664,38.12178,,FALSE
,1278,,,,3/3/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,13.40,Deer,,,,,,,,No,,,-120.24556,38.12188,,FALSE
,883,,,,10/26/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,14.00,Deer,,,,,,,,No,,,-120.24272,38.12317,,FALSE
,25,,,,8/17/1994,,,Woodfords,10,Alpine(ALP),,ALP,,88,14.10,Deer,,,,,,,,No,,,-119.97164,38.24738,,FALSE
,1163,,,,10/1/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,14.40,Deer,,,,,,,,No,,,-120.23449,38.11795,,FALSE
,805,,,,1/24/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,14.50,Deer,,,,,,,,No,,,-120.23422,38.11833,,FALSE
,306,,,,11/10/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,14.80,Deer,,,,,,,,No,,,-120.23294,38.11905,,FALSE
,1101,,,,7/10/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.00,Deer,,,,,,,,No,,,-120.23206,38.11957,,FALSE
,1167,,,,10/15/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.00,Deer,,,,,,,,No,,,-120.23206,38.11957,,FALSE
,1178,,,,10/20/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.00,Deer,,,,,,,,No,,,-120.23206,38.11957,,FALSE
,1387,,,,11/1/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.00,Deer,,,,,,,,No,,,-120.23206,38.11957,,FALSE
,1355,,,,9/15/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.10,Deer,,,,,,,,No,,,-120.23166,38.11988,,FALSE
,3492,,,,1/27/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.10,Deer,,,,,,,,No,,,-120.23166,38.11988,,FALSE
,1125,,,,8/21/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.20,Deer,,,,,,,,No,,,-120.23126,38.12018,,FALSE
,1258,,,,1/8/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.30,Deer,,,,,,,,No,,,-120.23094,38.12054,,FALSE
,3460,,,,7/16/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.30,Deer,,,,,,,,No,,,-120.23094,38.12054,,FALSE
,345,,,,1/7/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,1116,,,,8/8/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,1222,,,,12/2/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,1229,,,,12/6/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,1320,,,,7/29/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,3445,,,,8/9/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,3385,,,,12/28/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.50,Deer,,,,,,,,No,,,-120.23018,38.12117,,FALSE
,275,,,,10/8/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.70,Deer,,,,,,,,No,,,-120.22918,38.12154,,FALSE
,893,,,,10/27/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.70,Deer,,,,,,,,No,,,-120.22918,38.12154,,FALSE
,1114,,,,8/7/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.70,Deer,,,,,,,,No,,,-120.22918,38.12154,,FALSE
,1309,,,,7/1/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.70,Deer,,,,,,,,No,,,-120.22918,38.12154,,FALSE
,1117,,,,8/8/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.90,Deer,,,,,,,,No,,,-120.22811,38.12179,,FALSE
,1190,,,,10/31/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,15.90,Deer,,,,,,,,No,,,-120.22811,38.12179,,FALSE
,339,,,,12/26/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,349,,,,1/27/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,796,,,,1/11/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,1152,,,,9/20/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,1170,,,,10/17/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,1173,,,,10/19/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,1356,,,,9/15/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,3457,,,,7/12/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,3433,,,,9/27/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.00,Deer,,,,,,,,No,,,-120.22757,38.12191,,FALSE
,1039,,,,2/9/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.10,Deer,,,,,,,,No,,,-120.22707,38.12175,,FALSE
,1105,,,,7/15/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.10,Deer,,,,,,,,No,,,-120.22707,38.12175,,FALSE
,3490,,,,1/26/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.10,Deer,,,,,,,,No,,,-120.22707,38.12175,,FALSE
,3468,,,,1/29/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.10,Deer,,,,,,,,No,,,-120.22707,38.12175,,FALSE
,3489,,,,1/21/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.20,Deer,,,,,,,,No,,,-120.22659,38.12158,,FALSE
,437,,,,9/12/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.30,Deer,,,,,,,,No,,,-120.22606,38.12172,,FALSE
,918,,,,11/29/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.30,Deer,,,,,,,,No,,,-120.22606,38.12172,,FALSE
,460,,,,6/9/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.50,Deer,,,,,,,,No,,,-120.22499,38.12195,,FALSE
,307,,,,11/10/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.50,Deer,,,,,,,,No,,,-120.22499,38.12195,,FALSE
,1287,,,,4/12/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.50,Deer,,,,,,,,No,,,-120.22499,38.12195,,FALSE
,529,,,,10/13/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.60,Deer,,,,,,,,No,,,-120.22452,38.12218,,FALSE
,3484,,,,1/15/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.60,Deer,,,,,,,,No,,,-120.22452,38.12218,,FALSE
,3392,,,,11/27/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.60,Deer,,,,,,,,No,,,-120.22452,38.12218,,FALSE
,1274,,,,2/22/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.70,Deer,,,,,,,,No,,,-120.22401,38.12227,,FALSE
,1174,,,,10/19/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.80,Deer,,,,,,,,No,,,-120.22346,38.12222,,FALSE
,1175,,,,10/19/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.80,Deer,,,,,,,,No,,,-120.22346,38.12222,,FALSE
,1264,,,,1/21/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.80,Deer,,,,,,,,No,,,-120.22346,38.12222,,FALSE
,1337,,,,8/19/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,16.90,Deer,,,,,,,,No,,,-120.22291,38.12228,,FALSE
,452,,,,4/24/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,469,,,,6/19/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,366,,,,3/15/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,541,,,,10/28/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,781,,,,12/14/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,1006,,,,9/6/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,1186,,,,10/29/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,3388,,,,11/26/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.00,Deer,,,,,,,,No,,,-120.22236,38.12221,,FALSE
,396,,,,7/11/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.10,Deer,,,,,,,,No,,,-120.2218,38.12225,,FALSE
,397,,,,7/11/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.10,Deer,,,,,,,,No,,,-120.2218,38.12225,,FALSE
,340,,,,12/26/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.20,Deer,,,,,,,,No,,,-120.22127,38.12236,,FALSE
,362,,,,3/12/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.20,Deer,,,,,,,,No,,,-120.22127,38.12236,,FALSE
,902,,,,11/13/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.20,Deer,,,,,,,,No,,,-120.22127,38.12236,,FALSE
,1077,,,,4/22/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.20,Deer,,,,,,,,No,,,-120.22127,38.12236,,FALSE
,1212,,,,11/19/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.20,Deer,,,,,,,,No,,,-120.22127,38.12236,,FALSE
,828,,,,7/19/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.30,Deer,,,,,,,,No,,,-120.22072,38.12243,,FALSE
,1156,,,,9/23/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.30,Deer,,,,,,,,No,,,-120.22072,38.12243,,FALSE
,1215,,,,11/20/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.30,Deer,,,,,,,,No,,,-120.22072,38.12243,,FALSE
,3486,,,,1/20/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.30,Deer,,,,,,,,No,,,-120.22072,38.12243,,FALSE
,509,,,,9/10/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.40,Deer,,,,,,,,No,,,-120.22019,38.12256,,FALSE
,1194,,,,11/3/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.40,Deer,,,,,,,,No,,,-120.22019,38.12256,,FALSE
,357,,,,3/3/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,976,,,,5/22/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,1321,,,,7/29/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,1354,,,,9/12/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,1382,,,,10/22/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,1401,,,,11/13/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.50,Deer,,,,,,,,No,,,-120.21964,38.12257,,FALSE
,388,,,,6/17/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,919,,,,11/29/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,1118,,,,8/9/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,1135,,,,8/27/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,1261,,,,1/16/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,1338,,,,8/19/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.60,Deer,,,,,,,,No,,,-120.21912,38.12269,,FALSE
,807,,,,1/26/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.70,Deer,,,,,,,,No,,,-120.21872,38.12299,,FALSE
,990,,,,7/30/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.70,Deer,,,,,,,,No,,,-120.21872,38.12299,,FALSE
,1047,,,,3/4/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.70,Deer,,,,,,,,No,,,-120.21872,38.12299,,FALSE
,1357,,,,9/22/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.70,Deer,,,,,,,,No,,,-120.21872,38.12299,,FALSE
,393,,,,6/29/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.80,Deer,,,,,,,,No,,,-120.21832,38.1233,,FALSE
,988,,,,7/11/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.80,Deer,,,,,,,,No,,,-120.21832,38.1233,,FALSE
,1132,,,,8/26/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.90,Deer,,,,,,,,No,,,-120.21791,38.1236,,FALSE
,1133,,,,8/26/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,17.90,Deer,,,,,,,,No,,,-120.21791,38.1236,,FALSE
,26,,,,8/22/1994,,,Woodfords,10,Alpine(ALP),,ALP,,88,18.00,Deer,,,,,,,,No,,,-119.95274,38.24546,,FALSE
,311,,,,11/19/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.00,Deer,,,,,,,,No,,,-120.21748,38.12391,,FALSE
,808,,,,1/29/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.00,Deer,,,,,,,,No,,,-120.21748,38.12391,,FALSE
,884,,,,10/26/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.00,Deer,,,,,,,,No,,,-120.21748,38.12391,,FALSE
,1005,,,,9/2/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.00,Deer,,,,,,,,No,,,-120.21748,38.12391,,FALSE
,844,,,,8/24/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.10,Deer,,,,,,,,No,,,-120.21699,38.12415,,FALSE
,1292,,,,5/12/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.10,Deer,,,,,,,,No,,,-120.21699,38.12415,,FALSE
,284,,,,10/17/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.20,Deer,,,,,,,,No,,,-120.21656,38.12445,,FALSE
,899,,,,11/10/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.20,Deer,,,,,,,,No,,,-120.21656,38.12445,,FALSE
,978,,,,6/13/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.20,Deer,,,,,,,,No,,,-120.21656,38.12445,,FALSE
,3398,,,,12/14/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.20,Deer,,,,,,,,No,,,-120.21656,38.12445,,FALSE
,991,,,,8/6/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.30,Deer,,,,,,,,No,,,-120.21613,38.12476,,FALSE
,479,,,,7/13/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.40,Deer,,,,,,,,No,,,-120.21559,38.12491,,FALSE
,1106,,,,7/15/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.40,Deer,,,,,,,,No,,,-120.21559,38.12491,,FALSE
,315,,,,11/25/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,359,,,,3/7/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,363,,,,3/12/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,878,,,,10/14/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,906,,,,11/16/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,995,,,,8/8/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,1223,,,,12/2/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,1417,,,,12/2/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.50,Deer,,,,,,,,No,,,-120.21513,38.12517,,FALSE
,435,,,,9/8/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.60,Deer,,,,,,,,No,,,-120.2146,38.12536,,FALSE
,487,,,,7/22/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.60,Deer,,,,,,,,No,,,-120.2146,38.12536,,FALSE
,1126,,,,8/21/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.60,Deer,,,,,,,,No,,,-120.2146,38.12536,,FALSE
,3430,,,,9/21/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.60,Deer,,,,,,,,No,,,-120.2146,38.12536,,FALSE
,318,,,,12/1/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.70,Deer,,,,,,,,No,,,-120.21403,38.12544,,FALSE
,1281,,,,3/18/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.70,Deer,,,,,,,,No,,,-120.21403,38.12544,,FALSE
,1343,,,,9/7/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.70,Deer,,,,,,,,No,,,-120.21403,38.12544,,FALSE
,278,,,,10/14/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.80,Deer,,,,,,,,No,,,-120.2135,38.1256,,FALSE
,63,,,,5/8/1998,,,Woodfords,10,Alpine(ALP),,ALP,,88,18.80,Deer,,,,,,,,No,,,-119.94872,38.24697,,FALSE
,1388,,,,11/3/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.80,Deer,,,,,,,,No,,,-120.2135,38.1256,,FALSE
,3431,,,,9/21/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,18.90,Deer,,,,,,,,No,,,-120.21318,38.12596,,FALSE
,329,,,,12/12/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,500,,,,8/20/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,809,,,,2/18/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,972,,,,5/17/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,974,,,,5/19/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,1001,,,,8/30/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,1032,,,,1/19/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,1131,,,,8/24/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,1195,,,,11/3/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,1341,,,,9/1/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.00,Deer,,,,,,,,No,,,-120.21289,38.12636,,FALSE
,351,,,,1/29/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.10,Deer,,,,,,,,No,,,-120.2125,38.12669,,FALSE
,1021,,,,9/26/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.10,Deer,,,,,,,,No,,,-120.2125,38.12669,,FALSE
,1275,,,,2/22/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.10,Deer,,,,,,,,No,,,-120.2125,38.12669,,FALSE
,1430,,,,12/27/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.10,Deer,,,,,,,,No,,,-120.2125,38.12669,,FALSE
,1431,,,,12/27/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.10,Deer,,,,,,,,No,,,-120.2125,38.12669,,FALSE
,523,,,,10/5/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.20,Deer,,,,,,,,No,,,-120.212,38.12693,,FALSE
,1391,,,,11/6/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.20,Deer,,,,,,,,No,,,-120.212,38.12693,,FALSE
,3487,,,,1/20/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.20,Deer,,,,,,,,No,,,-120.212,38.12693,,FALSE
,1389,,,,11/4/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.30,Deer,,,,,,,,No,,,-120.21159,38.12725,,FALSE
,3403,,,,11/20/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.30,Deer,,,,,,,,No,,,-120.21159,38.12725,,FALSE
,860,,,,9/27/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.40,Deer,,,,,,,,No,,,-120.21132,38.12764,,FALSE
,1216,,,,11/20/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.40,Deer,,,,,,,,No,,,-120.21132,38.12764,,FALSE
,1393,,,,11/7/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.40,Deer,,,,,,,,No,,,-120.21132,38.12764,,FALSE
,3440,,,,11/8/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.40,Deer,,,,,,,,No,,,-120.21132,38.12764,,FALSE
,422,,,,8/14/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,2793,,,,12/17/1997,,,Ione,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,490,,,,7/27/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,549,,,,11/17/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,817,,,,3/28/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,861,,,,9/27/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1210,,,,11/18/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1243,,,,12/21/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1260,,,,1/15/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1340,,,,8/26/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1371,,,,10/14/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,1408,,,,11/19/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.50,Deer,,,,,,,,No,,,-120.21099,38.12795,,FALSE
,494,,,,8/14/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.60,Deer,,,,,,,,No,,,-120.21074,38.12829,,FALSE
,1398,,,,11/12/2003,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.60,Deer,,,,,,,,No,,,-120.21074,38.12829,,FALSE
,420,,,,8/7/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.70,Deer,,,,,,,,No,,,-120.21039,38.12861,,FALSE
,2784,,,,10/17/1997,,,Ione,10,Amador(AMA),,AMA,,88,19.70,Deer,,,,,,,,No,,,-120.21039,38.12861,,FALSE
,987,,,,7/10/2000,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.70,Deer,,,,,,,,No,,,-120.21039,38.12861,,FALSE
,3481,,,,1/5/2004,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.70,Deer,,,,,,,,No,,,-120.21039,38.12861,,FALSE
,316,,,,11/26/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,484,,,,7/16/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,502,,,,8/24/1998,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,885,,,,10/26/1999,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,1027,,,,1/16/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,1034,,,,1/28/2002,,,Pine Grove,10,Amador(AMA),,AMA,,88,19.80,Deer,,,,,,,,No,,,-120.20985,38.12875,,FALSE
,45,,,,6/17/1997,,,Woodfords,10,Alpine(ALP),,ALP,,88,20.00,Deer,,,,,,,,No,,,-119.94448,38.25063,,FALSE
,405,,,,7/21/1997,,,Pine Grove,10,Amador(AMA),,AMA,,88,20.00,Deer,,,,,,,,No,,,-120.2089,38.12923,,FALSE
